home_team,date,plays
MIN,20180320,[]
NOP,20180320,[]
UTA,20180320,"[(""'MISS Crowder  3PT Jump Shot'"", 21.2), (""MISS Schroder 24' 3PT Jump Shot"", 21.6), (""MISS Mitchell 14' Floating Jump Shot"", 23.6), (""MISS Dedmon 7' Jump Bank Shot"", 25.2), (""Schroder 9' Driving Floating Jump Shot (40 PTS)"", 31.8), (""MISS Mitchell 10' Floating Jump Shot"", 25.7), (""MISS Ingles 26' 3PT Jump Shot"", 47.6), (""'MISS Ingles  3PT Jump Shot'"", 35.6)]"
PHO,20180320,[]
POR,20180320,[]
CLE,20180321,"[(""'Love  3PT Jump Shot (22 PTS) (James 17 AST)'"", 29.2), (""MISS DeRozan 37' 3PT Jump Shot"", 48.7)]"
PHI,20180321,[]
BRK,20180321,"[(""MISS LeVert 6' Turnaround Fadeaway Shot"", 23.7), (""Walker 6' Turnaround Jump Shot (23 PTS)"", 37.3), (""MISS LeVert 3' Driving Layup"", 29.0)]"
MIA,20180321,[]
CHI,20180321,[]
MIL,20180321,[]
SAS,20180321,[]
CHO,20180322,[]
ORL,20180322,[]
HOU,20180322,"[(""MISS Harden 27' 3PT Jump Shot"", 32.1), (""MISS Harden 1' Driving Layup"", 21.6), (""MISS Harden 1' Driving Layup"", 25.6), (""Tucker 1' Layup (8 PTS)"", 25.8), (""MISS Griffin 10' Fadeaway Jumper"", 38.7), (""'Harden REBOUND (Off:0 Def:6)'"", 21.0), (""MISS Harden 11' Driving Floating Jump Shot"", 48.0), (""''"", 50.0)]"
NOP,20180322,"[(""Rondo 29' 3PT Jump Shot (22 PTS) (Davis 1 AST)"", 20.2), (""MISS Ball 27' 3PT Pullup Jump Shot"", 25.3), (""MISS Randle 7' Driving Layup"", 22.7), (""MISS Rondo 16' Pullup Jump Shot"", 20.7), (""MISS Ball 28' 3PT Pullup Jump Shot"", 43.3), (""MISS Rondo 21' Jump Shot"", 23.7), (""MISS Ball 28' 3PT Jump Shot"", 56.2), (""'Moore REBOUND (Off:0 Def:3)'"", 20.8)]"
DAL,20180322,[]
SAC,20180322,[]
IND,20180323,"[(""MISS Teodosic 26' 3PT Jump Shot"", 20.4), (""MISS Williams 20' Jump Shot"", 20.6), (""Harrell 1' Putback Layup (16 PTS)"", 21.2), (""Collison 18' Step Back Jump Shot (13 PTS)"", 25.8)]"
WAS,20180323,"[(""Murray 26' 3PT Pullup Jump Shot (23 PTS) (Jokic 5 AST)"", 20.5)]"
CLE,20180323,[]
NYK,20180323,[]
TOR,20180323,"[(""VanVleet 27' 3PT Jump Shot (16 PTS)"", 22.3)]"
CHI,20180323,[]
OKC,20180323,"[(""Westbrook 26' 3PT Jump Shot (25 PTS) (George 4 AST)"", 25.7)]"
SAS,20180323,"[(""Ingles 26' 3PT Jump Shot (12 PTS) (Favors 1 AST)"", 21.0), (""MISS Mitchell 27' 3PT Pullup Jump Shot"", 26.2), (""Mitchell 25' 3PT Pullup Jump Shot (25 PTS)"", 27.2), (""Aldridge 16' Jump Shot (41 PTS) (Gay 1 AST)"", 23.8), (""Mitchell 3' Driving Layup (27 PTS)"", 22.0), (""Aldridge 14' Turnaround Fadeaway (43 PTS)"", 27.8), (""Mitchell 26' 3PT Pullup Jump Shot (33 PTS)"", 40.8), (""''"", 50.0)]"
POR,20180323,"[(""MISS Turner 24' 3PT Jump Shot"", 22.3), (""'Lillard  3PT Jump Shot (22 PTS) (Aminu 1 AST)'"", 22.8), (""'Rozier  3PT Jump Shot (12 PTS) (Tatum 4 AST)'"", 21.6), (""MISS Aminu 25' 3PT Jump Shot"", 25.5), (""Tatum 1' Driving Layup (11 PTS) (Larkin 7 AST)"", 23.6), (""MISS Lillard 29' 3PT Pullup Jump Shot"", 37.2)]"
GSW,20180323,[]
PHI,20180324,[]
DET,20180324,[]
ORL,20180324,[]
HOU,20180324,[]
MEM,20180324,"[(""'MISS Martin  3PT Jump Shot'"", 23.3), (""MISS Gasol 26' 3PT Jump Shot"", 27.7)]"
DAL,20180324,[]
BRK,20180325,[]
MIL,20180325,"[(""MISS Murray 29' 3PT Jump Shot"", 40.8)]"
IND,20180325,"[(""MISS Wade 19' Pullup Jump Shot"", 29.1), (""MISS Oladipo 27' 3PT Jump Shot"", 44.5), (""'Turner REBOUND (Off:2 Def:6)'"", 22.6), (""'Johnson Free Throw 1 of 2 (15 PTS)'"", 28.2), (""'MISS Johnson Free Throw 2 of 2'"", 25.9), (""'Joseph REBOUND (Off:1 Def:8)'"", 21.9), (""MISS Oladipo 28' 3PT Jump Shot"", 50.2), (""''"", 50.0)]"
TOR,20180325,[]
WAS,20180325,"[(""MISS Oubre Jr. 26' 3PT Jump Shot"", 26.8), (""MISS Beal 26' 3PT Jump Shot"", 20.6), (""MISS Burke 20' Pullup Jump Shot"", 20.1), (""Mark Morris 13' Turnaround Fadeaway (13 PTS) (Beal 2 AST)"", 26.5), (""MISS Beasley 14' Step Back Jump Shot"", 29.1), (""MISS Oubre Jr. 24' 3PT Jump Shot"", 29.4), (""Burke 1' Driving Finger Roll Layup (17 PTS)"", 32.8), (""MISS Beal 8' Turnaround Jump Shot"", 26.3), (""MISS Gortat 1' Tip Layup Shot"", 26.5)]"
SAC,20180325,[]
OKC,20180325,"[(""MISS Aminu 25' 3PT Step Back Jump Shot"", 20.2), (""MISS George 24' 3PT Pullup Jump Shot"", 33.5), (""'MISS Aminu  3PT Jump Shot'"", 27.8), (""Westbrook 11' Pullup Jump Shot (21 PTS)"", 26.2), (""MISS McCollum 28' 3PT Pullup Jump Shot"", 47.3), (""'Lillard  3PT Jump Shot (24 PTS) (Harkless 4 AST)'"", 49.0), (""Westbrook 2' Driving Layup (23 PTS)"", 25.2), (""McCollum 18' Pullup Jump Shot (34 PTS)"", 34.6), (""MISS Anthony 25' 3PT Running Pull-Up Jump Shot"", 40.8)]"
HOU,20180325,[]
GSW,20180325,[]
CHO,20180326,"[(""'MISS Kornet  3PT Jump Shot'"", 24.8), (""Lamb 26' 3PT Jump Shot (12 PTS) (Williams 1 AST)"", 23.1), (""MISS Walker 26' 3PT Jump Shot"", 33.4), (""MISS Burke 26' 3PT Jump Shot"", 35.2), (""MISS Walker 25' 3PT Jump Shot"", 38.4), (""Hardaway Jr. 26' 3PT Jump Shot (17 PTS) (Burke 11 AST)"", 42.4), (""Walker 26' 3PT Jump Shot (20 PTS) (Lamb 6 AST)"", 33.3), (""MISS Burke 28' 3PT Jump Shot"", 50.3), (""''"", 50.0)]"
DET,20180326,[]
PHI,20180326,[]
MIN,20180326,"[(""MISS Towns 27' 3PT Jump Shot"", 21.2)]"
PHO,20180326,[]
WAS,20180327,[]
TOR,20180327,[]
MIA,20180327,[]
HOU,20180327,[]
NOP,20180327,"[(""MISS Miller 27' 3PT Jump Shot"", 27.3), (""Turner 27' 3PT Jump Shot (14 PTS) (McCollum 5 AST)"", 24.9), (""MISS Holiday 7' Driving Floating Bank Jump Shot"", 25.0), (""MISS Moore 28' 3PT Jump Shot"", 57.1), (""MISS Moore 29' 3PT Jump Shot"", 71.6)]"
SAC,20180327,[]
GSW,20180327,[]
LAC,20180327,[]
CHO,20180328,[]
ORL,20180328,[]
PHI,20180328,[]
MEM,20180328,"[(""Brooks 26' 3PT Jump Shot (16 PTS) (Simmons 3 AST)"", 22.3), (""Brooks 25' 3PT Step Back Jump Shot (19 PTS)"", 32.8), (""MISS McCollum 8' Driving Floating Jump Shot"", 26.1)]"
MIN,20180328,[]
UTA,20180328,"[(""MISS Tatum 25' 3PT Jump Shot"", 21.1), (""Tatum 3' Running Dunk (16 PTS) (Brown 3 AST)"", 22.4), (""MISS Mitchell 12' Driving Floating Jump Shot"", 27.0), (""MISS Rozier 27' 3PT Jump Shot"", 41.3), (""'Rubio REBOUND (Off:2 Def:6)'"", 20.6), (""MISS Crowder 27' 3PT Jump Shot"", 45.3), (""'Ingles REBOUND (Off:1 Def:5)'"", 24.0), (""MISS Ingles 10' Floating Jump Shot"", 35.2), (""'Larkin REBOUND (Off:2 Def:7)'"", 24.3), (""Brown 27' 3PT Jump Shot (21 PTS) (Ojeleye 1 AST)"", 49.4), (""MISS Mitchell 31' 3PT Pullup Jump Shot"", 48.7)]"
PHO,20180328,[]
LAL,20180328,[]
DET,20180329,[]
MIA,20180329,[]
SAS,20180329,"[(""'Aldridge  Driving Dunk (25 PTS)'"", 22.4), (""MISS Westbrook 25' 3PT Pullup Jump Shot"", 33.6)]"
SAC,20180329,"[(""Oladipo 25' 3PT Jump Shot (22 PTS)"", 28.6), (""MISS Bogdanovic 67' 3PT Jump Shot"", 48.7)]"
GSW,20180329,[]
ORL,20180330,[]
ATL,20180330,[]
CLE,20180330,"[(""MISS Holiday 27' 3PT Jump Shot"", 33.3)]"
HOU,20180330,"[(""Harden 26' 3PT Jump Shot (28 PTS)"", 34.2), (""Jackson 17' Pullup Jump Shot (27 PTS)"", 43.9), (""'Green  3PT Jump Shot (15 PTS) (Ariza 4 AST)'"", 94.2)]"
OKC,20180330,"[(""'Westbrook  Driving Dunk (33 PTS)'"", 23.7), (""Barton 1' Driving Layup (12 PTS)"", 30.7), (""MISS Westbrook 26' 3PT Pullup Jump Shot"", 47.4), (""''"", 50.0)]"
DAL,20180330,[]
UTA,20180330,[]
LAL,20180330,"[(""Ingram 26' 3PT Jump Shot (12 PTS) (Kuzma 5 AST)"", 23.2), (""Randle 2' Cutting Layup Shot (16 PTS) (Ingram 6 AST)"", 20.4), (""MISS Middleton 25' 3PT Jump Shot"", 35.4), (""MISS Kuzma 28' 3PT Jump Shot"", 43.0), (""'Bledsoe REBOUND (Off:0 Def:2)'"", 21.3), (""MISS Bledsoe 26' 3PT Pullup Jump Shot"", 45.7), (""'Middleton REBOUND (Off:1 Def:2)'"", 24.1), (""MISS Middleton 26' 3PT Pullup Jump Shot"", 47.4), (""''"", 50.0)]"
POR,20180330,[]
WAS,20180331,[]
NYK,20180331,[]
BOS,20180331,[]
MIA,20180331,"[(""MISS Dinwiddie 25' 3PT Jump Shot"", 25.0), (""MISS Crabbe 25' 3PT Jump Shot"", 26.6), (""MISS Dragic 18' Jump Shot"", 22.1), (""MISS LeVert 19' Step Back Jump Shot"", 20.6), (""Wade 2' Running Layup (9 PTS) (Winslow 1 AST)"", 25.9), (""Hollis-Jefferson 2' Driving Layup (17 PTS) (Dinwiddie 12 AST)"", 26.2), (""MISS Winslow 2' Driving Layup"", 33.3), (""'Hollis-Jefferson REBOUND (Off:0 Def:12)'"", 22.1), (""MISS Dinwiddie 7' Turnaround Jump Shot"", 42.9), (""MISS Hollis-Jefferson 6' Jump Shot"", 45.0), (""MISS Dragic 16' Fadeaway Jumper"", 48.0), (""''"", 50.0)]"
SAC,20180331,[]
CHO,20180401,[]
CHI,20180401,[]
SAS,20180401,[]
LAC,20180401,"[(""'MISS Stephenson  3PT Jump Shot'"", 20.6), (""MISS Williams 27' 3PT Jump Shot"", 21.3), (""Harris 25' 3PT Jump Shot (21 PTS) (Rivers 7 AST)"", 21.3), (""Bogdanovic 25' 3PT Jump Shot (15 PTS) (Collison 4 AST)"", 29.2)]"
ATL,20180401,[]
BRK,20180401,[]
CLE,20180401,[]
NOP,20180401,[]
MIN,20180401,[]
DEN,20180401,"[(""'Murray Free Throw 1 of 3 (23 PTS)'"", 25.2), (""'Murray Free Throw 2 of 3 (24 PTS)'"", 33.1), (""'Murray Free Throw 3 of 3 (25 PTS)'"", 41.1), (""MISS Jokic 27' 3PT Turnaround Jump Shot"", 50.2), (""''"", 50.0)]"
GSW,20180401,[]
POR,20180401,[]
LAL,20180401,"[(""MISS Hield 27' 3PT Jump Shot"", 26.1), (""MISS Kuzma 3' Turnaround Bank Hook Shot"", 23.0), (""MISS Fox 4' Driving Layup"", 20.6), (""MISS Sampson 3' Cutting Layup Shot"", 20.9), (""Hield 1' Running Dunk (19 PTS) (Cauley-Stein 4 AST)"", 31.8)]"
CLE,20180403,[]
PHI,20180403,[]
MIA,20180403,"[(""MISS Dragic 26' 3PT Jump Shot"", 20.8), (""Johnson 26' 3PT Jump Shot (12 PTS) (Richardson 2 AST)"", 21.3), (""MISS Taylor 9' Pullup Jump Shot"", 21.0), (""MISS Richardson 6' Floating Jump Shot"", 27.3), (""Whiteside 1' Tip Layup Shot (18 PTS)"", 27.9), (""MISS Lee 8' Jump Bank Shot"", 31.1), (""MISS Johnson 13' Jump Shot"", 23.6), (""MISS Whiteside 3' Layup"", 23.5), (""MISS Lee 10' Jump Shot"", 78.5), (""MISS Collins 27' 3PT Jump Shot"", 48.7)]"
NYK,20180403,[]
CHI,20180403,"[(""Kilpatrick 26' 3PT Jump Shot (18 PTS)"", 21.1), (""MISS Batum 24' 3PT Jump Shot"", 27.4), (""MISS Grant 25' 3PT Jump Shot"", 27.2), (""MISS Kilpatrick 2' Driving Layup"", 20.4), (""MISS Walker 24' 3PT Jump Shot"", 39.8), (""Kilpatrick 26' 3PT Jump Shot (21 PTS)"", 28.9)]"
HOU,20180403,[]
MIL,20180403,"[(""MISS Morris 26' 3PT Jump Shot"", 21.3)]"
OKC,20180403,[]
DAL,20180403,[]
DEN,20180403,[]
UTA,20180403,[]
PHO,20180403,"[(""MISS Bogdanovic 28' 3PT Jump Shot"", 38.7), (""MISS Jackson 28' 3PT Jump Shot"", 48.7)]"
LAC,20180403,"[(""Aldridge 21' Jump Shot (35 PTS) (Green 4 AST)"", 22.7), (""MISS Rivers 3' Driving Floating Bank Jump Shot"", 21.0), (""Williams 19' Pullup Jump Shot (20 PTS)"", 29.3), (""Mills 29' 3PT Pullup Jump Shot (15 PTS)"", 50.0), (""Rivers 26' 3PT Jump Shot (18 PTS) (Williams 3 AST)"", 47.6), (""MISS Mills 17' Pullup Jump Shot"", 47.0)]"
DET,20180404,[]
ORL,20180404,"[(""MISS Purvis 26' 3PT Jump Shot"", 23.2), (""MISS Hezonja 25' 3PT Jump Shot"", 24.2), (""MISS Finney-Smith 25' 3PT Jump Shot"", 31.6), (""MISS Jones 26' 3PT Jump Shot"", 29.2)]"
TOR,20180404,[]
ATL,20180404,[]
NOP,20180404,[]
LAL,20180404,"[(""Kuzma 26' 3PT Jump Shot (24 PTS) (Zubac 5 AST)"", 21.1), (""'MISS Kuzma  3PT Jump Shot'"", 26.9), (""MISS Kuzma 3' Driving Layup"", 20.3), (""Ennis 3' Driving Layup (10 PTS)"", 30.4), (""Murray 6' Floating Jump Shot (21 PTS)"", 26.2), (""MISS Hart 2' Driving Layup"", 48.0), (""''"", 50.0)]"
IND,20180405,[]
CLE,20180405,"[(""Mark Morris 3' Cutting Layup Shot (14 PTS) (Beal 8 AST)"", 23.1), (""'Korver  3PT Jump Shot (13 PTS) (James 14 AST)'"", 30.0), (""Wall 20' Jump Shot (28 PTS)"", 27.2), (""MISS Wall 23' Pullup Jump Shot"", 23.7), (""MISS James 25' 3PT Jump Shot"", 54.1), (""'Green Free Throw 1 of 2 (20 PTS)'"", 22.1), (""MISS Wall 8' Fadeaway Jumper"", 48.9)]"
HOU,20180405,"[(""Connaughton 2' Driving Finger Roll Layup (9 PTS)"", 33.9), (""Paul 4' Driving Floating Bank Jump Shot (27 PTS)"", 48.0), (""MISS McCollum 29' 3PT Fadeaway Jumper"", 94.2)]"
MIL,20180405,"[(""Harris 26' 3PT Jump Shot (15 PTS) (Hollis-Jefferson 5 AST)"", 22.7), (""Crabbe 28' 3PT Jump Shot (18 PTS) (Allen 2 AST)"", 25.4), (""MISS Antetokounmpo 27' 3PT Jump Shot"", 27.6)]"
UTA,20180405,[]
DEN,20180405,"[(""MISS Jokic 25' 3PT Jump Shot"", 23.8), (""Bjelica 25' 3PT Jump Shot (10 PTS) (Teague 6 AST)"", 24.9), (""MISS Barton 24' 3PT Jump Shot"", 28.1)]"
DET,20180406,"[(""MISS Harrison 27' 3PT Jump Shot"", 22.6), (""MISS Finney-Smith 25' 3PT Jump Shot"", 24.6), (""Jones 27' 3PT Jump Shot (3 PTS)"", 20.3), (""Drummond 8' Hook Shot (17 PTS) (Tolliver 2 AST)"", 20.1), (""Motley 28' 3PT Jump Shot (22 PTS) (Finney-Smith 2 AST)"", 34.6), (""MISS Jackson 4' Driving Layup"", 48.0), (""''"", 50.0)]"
ORL,20180406,[]
PHI,20180406,"[(""MISS Osman 27' 3PT Jump Shot"", 23.2), (""'James Free Throw 1 of 3 (44 PTS)'"", 25.8), (""'MISS James Free Throw 2 of 3'"", 34.0), (""MISS Nance Jr. 1' Tip Layup Shot"", 42.6)]"
WAS,20180406,"[(""Muscala 25' 3PT Jump Shot (7 PTS) (Lee 3 AST)"", 31.7)]"
BOS,20180406,"[(""'MISS Holiday  3PT Jump Shot'"", 20.7)]"
NYK,20180406,[]
TOR,20180406,[]
MEM,20180406,"[(""MISS Bogdanovic 25' 3PT Jump Shot"", 34.1), (""MISS Brooks 27' 3PT Jump Shot"", 36.0), (""Cauley-Stein 1' Cutting Dunk Shot (18 PTS) (Jackson 2 AST)"", 27.8), (""Chalmers 26' 3PT Jump Shot (11 PTS) (Rabb 4 AST)"", 46.8), (""Jackson 24' 3PT Jump Shot (13 PTS) (Fox 4 AST)"", 56.2), (""Brooks 25' 3PT Pullup Jump Shot (16 PTS)"", 62.5), (""Bogdanovic 16' Pullup Jump Shot (8 PTS)"", 78.5)]"
PHO,20180406,[]
LAL,20180406,[]
LAC,20180407,[]
NYK,20180407,[]
CHI,20180407,[]
HOU,20180407,[]
GSW,20180407,[]
SAS,20180407,[]
CHO,20180408,[]
PHI,20180408,[]
MEM,20180408,[]
TOR,20180408,[]
LAL,20180408,[]
BOS,20180408,"[(""MISS Larkin 25' 3PT Jump Shot"", 24.3), (""MISS Prince 26' 3PT Jump Shot"", 26.5), (""'Dedmon  3PT Jump Shot (8 PTS) (Collins 3 AST)'"", 37.1), (""Gibson 20' Pullup Jump Shot (2 PTS) (Monroe 4 AST)"", 21.6), (""Dedmon 2' Cutting Dunk Shot (10 PTS) (Prince 5 AST)"", 26.8), (""MISS Larkin 24' 3PT Jump Shot"", 43.4)]"
PHO,20180408,[]
DET,20180409,[]
BRK,20180409,[]
MIA,20180409,[]
NYK,20180409,[]
MIL,20180409,[]
MIN,20180409,[]
SAS,20180409,"[(""MISS Hield 25' 3PT Step Back Jump Shot"", 20.1)]"
DEN,20180409,"[(""MISS Aminu 25' 3PT Jump Shot"", 22.3), (""MISS Murray 25' 3PT Jump Shot"", 20.9)]"
LAC,20180409,[]
IND,20180410,[]
ATL,20180410,[]
WAS,20180410,[]
DAL,20180410,[]
UTA,20180410,[]
LAL,20180410,"[(""MISS Ingram 26' 3PT Jump Shot"", 20.2), (""MISS Caruso 29' 3PT Jump Shot"", 20.5)]"
BOS,20180411,[]
CLE,20180411,[]
MIA,20180411,"[(""'MISS Ellington  3PT Jump Shot'"", 20.6), (""Ellington 24' 3PT Jump Shot (21 PTS) (Olynyk 5 AST)"", 21.2), (""Ellington 25' 3PT Jump Shot (24 PTS) (Winslow 3 AST)"", 21.3), (""Ellington 25' 3PT Jump Shot (27 PTS) (Adebayo 1 AST)"", 30.9), (""Lowry 25' 3PT Jump Shot (28 PTS)"", 26.8), (""MISS Winslow 6' Floating Jump Shot"", 22.7), (""MISS Winslow 6' Hook Shot"", 25.7), (""MISS DeRozan 19' Jump Shot"", 21.4), (""MISS Olynyk 7' Floating Jump Shot"", 28.7), (""MISS Lowry 11' Hook Shot"", 23.7), (""'Ellington  3PT Jump Shot (30 PTS) (Johnson 4 AST)'"", 55.7), (""MISS Wright 24' 3PT Jump Shot"", 60.5), (""Poeltl 1' Tip Layup Shot (14 PTS)"", 31.6), (""MISS Johnson 7' Turnaround Fadeaway Shot"", 43.9), (""''"", 50.0)]"
ORL,20180411,[]
PHI,20180411,[]
CHI,20180411,[]
MIN,20180411,"[(""Murray 25' 3PT Jump Shot (18 PTS)"", 22.3), (""MISS Butler 3' Driving Reverse Layup"", 23.0), (""MISS Jokic 19' Turnaround Jump Shot"", 25.4), (""MISS Gibson 19' Jump Shot"", 28.5), (""MISS Jokic 3' Driving Reverse Layup"", 33.1), (""'Wiggins REBOUND (Off:0 Def:5)'"", 21.8), (""MISS Butler 13' Turnaround Fadeaway Shot"", 42.0), (""MISS Jokic 18' Jump Shot"", 45.0), (""MISS Crawford 32' 3PT Jump Shot"", 50.2), (""''"", 50.0)]"
NOP,20180411,[]
OKC,20180411,[]
LAC,20180411,[]
POR,20180411,[]
SAC,20180411,[]
